id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
03010101,2117,102,377,554,551,362,98,73,583,7703,1625,618,1605,2091,402,474,66,120,132,150,1012,1557,3010101
03010102,5990,26,1048,1241,2463,1012,155,45,345,22032,3822,709,3796,5931,300,332,18,31,36,391,3433,5595,3010102
03010104,44,1,8,10,17,4,3,1,10,163,29,18,29,44,10,9,3,7,6,5,13,28,3010104
03020203,989,15,58,215,315,192,125,69,528,4274,945,776,941,984,696,702,42,84,84,38,154,204,3020203
03020209,6924,189,1084,2306,1706,886,412,341,2766,25767,5931,2076,5834,6766,1289,1626,135,260,270,652,3948,5207,3020209
03020210,5594,217,813,1855,1467,711,318,213,1650,20389,4483,1639,4433,5532,1149,1330,77,147,154,413,2956,4229,3020210
03020307,7944,137,1020,2094,2016,1592,742,343,2681,31616,7110,3778,7031,7766,3160,3587,171,300,342,447,3144,4264,3020307
03030405,5281,3,113,2152,1078,1299,531,105,838,21516,3922,1313,3900,5249,852,917,35,62,70,426,2921,4327,3030405
03030406,3590,34,232,551,929,941,537,366,2880,16674,3746,2791,3669,3492,2439,2783,239,421,478,113,464,575,3030406
03030711,2923,72,97,446,782,749,501,276,2166,13649,3015,2417,2972,2845,2186,2433,161,278,322,70,262,337,3030711
03030715,3384,44,279,805,869,783,381,223,1759,14453,3124,1986,3032,3218,1704,1955,129,222,258,153,855,1256,3030715
03030716,511,1,4,50,147,178,94,37,271,2472,508,484,500,505,465,468,17,28,34,2,5,6,3030716
03040508,1982,3,159,453,581,392,273,121,937,8539,1899,1080,1888,1970,862,1026,64,116,128,154,746,980,3040508
03040512,5007,45,409,1606,1736,704,316,191,1533,19574,3998,1457,3899,4905,895,1112,97,180,194,465,2608,3816,3040512
03040513,1414,25,107,301,358,353,140,130,1083,6262,1420,725,1402,1397,584,751,53,96,106,88,555,707,3040513
03040614,19019,375,3346,6878,5582,2233,410,195,1552,65206,13823,2258,13546,18620,427,552,63,121,126,1768,12873,18067,3040614
03040818,19760,430,2493,8070,6583,1947,187,50,381,67196,12961,1976,12803,19531,52,63,16,35,32,1908,12706,19447,3040818
03050919,2995,9,92,1652,896,260,57,29,221,10596,1880,544,1856,2966,151,173,29,47,58,364,1637,2757,3050919
03050920,3894,63,502,1720,1100,382,93,34,244,13339,2753,550,2721,3842,117,145,22,41,44,411,2535,3681,3050920
03050923,5227,166,1027,2391,1183,344,76,40,310,16611,3530,497,3416,5067,39,54,20,36,40,438,3326,4988,3050923
03050924,3315,97,621,1394,847,264,48,44,384,10901,2303,385,2178,3131,34,44,14,27,28,337,2107,3069,3050924
03050925,5081,76,771,1968,1592,536,92,46,342,17464,3640,601,3564,4988,60,84,13,22,26,528,3459,4902,3050925
03051017,2043,53,376,644,583,245,94,48,377,7235,1545,543,1459,1866,361,411,15,25,30,167,1024,1475,3051017
03051021,3942,5,584,1529,1412,372,30,10,71,13519,2337,431,2325,3929,60,66,11,19,22,360,2240,3847,3051021
03051022,2372,6,309,604,845,544,56,8,70,8942,1593,254,1588,2366,9,11,–,–,–,245,1577,2357,3051022
03061126,8850,477,2247,3379,2033,493,147,74,595,27182,6050,546,5895,8651,24,35,6,20,12,516,5840,8615,3061126
03061131,6077,385,1697,2320,1188,355,93,39,300,18124,4080,348,4026,6019,1,2,3,6,6,344,4018,6012,3061131
03061227,8645,381,1733,4004,1960,428,106,33,263,26738,5735,678,5652,8533,3,3,4,12,8,671,5636,8522,3061227
03061228,7845,182,2171,3053,2087,280,43,29,229,23918,4638,749,4578,7750,–,–,–,–,–,749,4578,7750,3061228
03061332,13305,941,3902,4731,2679,740,245,67,541,39365,9318,778,9032,12927,5,3,6,8,12,767,9021,12910,3061332
03061429,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,–,–,–,–,–,301,3531,5852,3061429
03061430,1655,105,125,400,714,232,45,34,272,6113,1047,295,1020,1546,134,156,25,46,50,136,818,1362,3061430
03061434,3780,26,676,1901,835,251,57,34,309,12327,2429,356,2429,3780,5,7,–,–,–,351,2423,3775,3061434
03061435,2376,158,464,848,717,167,17,5,39,7474,1404,157,1341,2289,–,–,–,–,–,157,1341,2289,3061435
03061441,882,8,118,362,105,127,99,63,468,3447,962,321,951,876,278,427,2,3,4,41,521,594,3061441
03071536,6018,269,1308,2210,1409,559,142,121,919,19717,4567,485,4424,5845,12,14,11,20,22,462,4390,5811,3071536
03071537,9032,380,1958,3211,2342,789,226,126,992,29590,7016,661,6756,8712,3,5,3,7,6,655,6744,8703,3071537
03071633,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,–,–,–,–,–,59,1201,1851,3071633
03071638,9682,683,2456,3039,2383,883,195,43,338,30167,6995,534,6841,9510,5,4,5,11,10,524,6826,9495,3071638
03071639,6846,374,1402,2715,1441,668,175,71,548,22025,5101,513,5033,6755,62,103,1,4,2,450,4925,6691,3071639
