id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
09010101,6267,338,1808,2377,1153,460,85,46,378,18885,4143,470,4094,6197,18,20,3,6,6,449,4067,6173,9010101
09010102,26,–,3,14,2,4,–,3,22,98,24,7,23,24,3,3,1,3,2,3,17,19,9010102
09010201,2227,18,362,578,818,330,87,34,252,8172,1735,228,1669,2159,–,–,2,4,4,226,1665,2155,9010201
09010202,4665,218,1439,1970,774,233,24,7,58,13469,2421,530,2395,4562,58,59,2,3,4,470,2333,4500,9010202
09010301,9236,217,2120,3296,2682,813,76,32,241,29835,5715,1064,5678,9184,63,78,9,16,18,992,5584,9103,9010301
09010302,1130,1,37,151,311,339,193,98,760,5385,1201,1014,1194,1124,942,1044,56,100,112,16,50,70,9010302
09010401,4819,272,582,1897,1597,308,110,53,410,16125,3118,1061,3049,4653,580,582,35,58,70,446,2408,4003,9010401
09010402,5769,225,1182,2025,1342,569,260,166,1279,19716,4316,1457,4236,5674,830,1049,69,128,138,558,3059,4706,9010402
09020501,3504,245,866,1518,627,165,37,46,349,10435,2284,448,2245,3452,172,163,4,6,8,272,2075,3272,9020501
09020502,8438,506,1083,3850,2467,435,68,29,256,26929,5253,895,5085,8021,65,64,9,19,18,821,5002,7938,9020502
09020601,4206,176,822,1653,1125,394,29,7,61,13484,2752,400,2680,4128,8,12,–,–,–,392,2667,4120,9020601
09020602,1972,92,201,792,572,214,68,33,248,6884,1315,630,1272,1854,473,431,12,19,24,145,822,1357,9020602
09020701,824,349,156,166,101,27,1,24,304,2008,511,68,487,756,34,26,1,2,2,33,459,720,9020701
09020702,9415,330,2087,3568,2299,833,191,107,858,30573,6221,1986,6114,9300,974,926,63,106,126,949,5081,8200,9020702
09020801,1672,15,132,651,680,119,45,30,229,6046,1119,281,1113,1667,102,124,21,34,42,158,956,1523,9020801
09020802,4291,117,653,1472,1552,415,22,60,487,14741,2802,516,2754,4204,97,115,16,38,32,403,2600,4075,9020802
09030901,5739,190,324,1175,1616,1365,701,368,2838,24696,5282,3619,5185,5511,3115,3420,208,367,416,296,1398,1980,9030901
09030902,2807,63,658,645,983,414,43,1,9,9583,1780,140,1727,2704,–,–,–,–,–,140,1727,2704,9030902
09030903,3543,37,842,1392,540,397,243,92,726,12226,2870,1294,2858,3508,962,1042,38,70,76,294,1746,2470,9030903
09031001,5813,139,364,1417,1418,1391,754,330,2575,24844,5143,3835,5061,5681,3236,3394,287,485,574,312,1181,1871,9031001
09031101,3182,91,440,798,1076,487,158,132,1061,12113,2491,927,2457,3144,555,663,65,128,130,307,1667,2459,9031101
09031201,869,7,43,177,218,199,142,83,677,4020,928,645,922,861,551,655,52,98,104,42,168,206,9031201
09031202,1157,8,96,193,305,267,157,131,1056,5332,1222,863,1197,1117,747,894,75,134,150,41,169,220,9031202
09041301,7982,100,757,2275,3090,1166,441,153,1204,30479,5650,2175,5628,7952,1594,1701,86,147,172,495,3780,6186,9041301
09041302,949,–,58,233,326,161,91,80,654,4124,987,397,986,947,246,355,57,111,114,94,520,587,9041302
09041401,2808,334,556,1021,703,126,54,14,122,8397,1897,149,1854,2602,49,59,5,12,10,95,1783,2543,9041401
09041402,742,1,79,141,235,210,46,30,226,3074,614,347,612,740,290,290,11,22,22,46,300,428,9041402
09041501,3915,89,568,1407,1297,460,66,28,223,13553,2649,464,2594,3842,67,90,27,55,54,370,2448,3721,9041501
09041601,3067,10,177,647,907,696,422,208,1647,13592,3045,2459,3020,3038,2211,2363,155,279,310,93,379,517,9041601
09051701,2143,156,77,596,961,227,81,45,352,7915,1473,455,1423,1981,162,206,31,62,62,262,1155,1757,9051701
09051702,7762,107,670,2473,3000,1045,288,179,1423,29242,5858,1781,5704,7563,708,808,181,358,362,892,4537,6493,9051702
09051801,4283,24,276,831,1151,976,602,423,3322,19487,4436,3113,4349,4141,2619,3034,310,595,620,184,720,902,9051801
09051901,6275,144,1067,2432,1971,536,100,25,207,20945,4475,739,4388,6148,102,121,16,30,32,621,4236,6014,9051901
09052001,7226,92,485,1984,2799,1143,437,286,2262,28809,5406,2574,5318,7089,1692,1917,175,300,350,707,3101,5047,9052001
