id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
8010115,483,27.0,84,192,96,53,23,8.0,67.0,1625,412,30,397,470,0.0,0.0,0.0,0.0,0.0,30,397,470,8010115
8010116,2029,428.0,455,696,330,87,25,8.0,66.0,5397,1239,110,1184,1950,2.0,3.0,3.0,5.0,6.0,105,1176,1942,8010116
8010117,8900,500.0,2847,3634,1378,433,78,30.0,229.0,25470,5390,570,5316,8807,3.0,2.0,0.0,0.0,0.0,567,5314,8804,8010117
8010118,5929,526.0,1604,2354,1065,262,85,33.0,255.0,17131,3717,384,3697,5900,7.0,6.0,3.0,5.0,6.0,374,3686,5887,8010118
8010211,4980,190.0,1355,2082,947,305,78,23.0,181.0,15108,3366,317,3215,4727,2.0,2.0,3.0,4.0,6.0,312,3209,4719,8010211
8010212,3419,448.0,1150,1189,473,122,24,13.0,121.0,9082,2321,204,2268,3345,5.0,8.0,1.0,2.0,2.0,198,2258,3338,8010212
8010213,6393,348.0,1989,2361,1238,350,86,21.0,168.0,18795,4070,471,4006,6302,1.0,1.0,0.0,0.0,0.0,470,4005,6301,8010213
8010214,3985,338.0,786,1656,907,212,60,26.0,195.0,12121,2567,378,2460,3830,22.0,22.0,2.0,6.0,4.0,354,2432,3804,8010214
8010301,14971,982.0,4135,5886,2798,893,190,87.0,690.0,44397,9902,1014,9734,14762,8.0,6.0,4.0,5.0,8.0,1002,9723,14746,8010301
8010302,2315,21.0,534,973,632,139,14,2.0,15.0,7330,1413,171,1407,2300,0.0,0.0,0.0,0.0,0.0,171,1407,2300,8010302
