id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
3010101,2374,200,425,621,587,364,99,78,637,8312,1782,635,1750,2263,405.0,481.0,67.0,122.0,134.0,163,1147,1724,3010101
3010102,6224,213,1073,1247,2467,1016,157,51,397,22387,3923,719,3845,5997,308.0,346.0,19.0,34.0,38.0,392,3466,5651,3010102
3010104,44,1,8,10,17,4,3,1,10,163,29,18,29,44,10.0,9.0,3.0,7.0,6.0,5,13,28,3010104
3020203,996,15,58,213,317,193,128,72,552,4323,958,782,954,992,701.0,713.0,42.0,84.0,84.0,39,157,207,3020203
3020209,7184,225,1155,2361,1763,906,422,352,2848,26580,6152,2110,6052,7024,1304.0,1658.0,136.0,271.0,272.0,670,4124,5448,3020209
3020210,5745,219,828,1876,1479,758,364,221,1711,21104,4661,1741,4612,5683,1246.0,1460.0,80.0,152.0,160.0,415,2999,4277,3020210
3020307,8195,145,1046,2166,2056,1647,780,355,2769,32643,7381,3910,7290,8001,3278.0,3751.0,176.0,309.0,352.0,456,3230,4371,3020307
3030405,5427,5,137,2228,1099,1313,536,109,870,22010,4031,1340,4008,5395,865.0,936.0,35.0,62.0,70.0,440,3011,4460,3030405
3030406,3706,34,239,560,947,973,570,383,3012,17277,3898,2893,3821,3608,2530.0,2912.0,248.0,439.0,496.0,115,470,582,3030406
3030711,3327,335,130,456,824,782,519,281,2207,14490,3210,2477,3116,2987,2237.0,2506.0,166.0,288.0,332.0,74,322,418,3030711
3030715,3888,387,332,850,891,804,393,231,1822,15365,3333,2037,3215,3602,1742.0,2007.0,130.0,224.0,260.0,165,984,1600,3030715
3030716,513,1,4,49,147,177,95,40,293,2492,514,485,506,507,465.0,472.0,18.0,29.0,36.0,2,5,6,3030716
3040508,2119,3,198,489,589,424,287,129,1009,9073,2045,1140,2034,2107,912.0,1103.0,64.0,116.0,128.0,164,814,1067,3040508
3040512,5295,51,451,1681,1817,755,322,218,1762,20733,4286,1510,4186,5188,925.0,1177.0,96.0,179.0,192.0,489,2829,4071,3040512
3040513,1520,29,138,351,377,352,140,133,1114,6580,1499,736,1488,1511,583.0,751.0,55.0,101.0,110.0,98,636,818,3040513
3040614,19932,463,3598,7138,5785,2319,426,203,1617,67981,14544,2351,14244,19470,448.0,586.0,68.0,136.0,136.0,1835,13522,18886,3040614
3040818,20665,719,2774,8274,6668,1987,191,52,395,69237,13582,2003,13402,20416,60.0,71.0,14.0,33.0,28.0,1929,13298,20328,3040818
3050919,2997,9,92,1652,896,260,58,30,233,10614,1887,544,1857,2966,151.0,173.0,29.0,47.0,58.0,364,1637,2757,3050919
3050920,4047,64,547,1778,1130,393,99,36,266,13837,2873,567,2842,3995,118.0,147.0,23.0,44.0,46.0,426,2651,3831,3050920
3050923,5511,194,1077,2464,1279,375,81,41,317,17534,3793,534,3679,5351,55.0,75.0,19.0,34.0,38.0,460,3570,5258,3050923
3050924,3498,102,651,1443,901,281,70,50,426,11588,2496,411,2372,3315,43.0,55.0,17.0,31.0,34.0,351,2286,3238,3050924
3050925,5107,76,782,1964,1606,542,92,45,335,17553,3661,603,3585,5014,61.0,84.0,15.0,25.0,30.0,527,3476,4923,3050925
3051017,2108,53,387,658,611,247,100,52,407,7487,1613,575,1526,1929,390.0,452.0,15.0,25.0,30.0,170,1049,1509,3051017
3051021,4085,5,606,1580,1453,377,38,26,205,14087,2487,440,2465,4068,60.0,66.0,11.0,19.0,22.0,369,2381,3986,3051021
3051022,2458,35,341,621,848,544,56,13,105,9133,1655,256,1651,2452,9.0,11.0,0.0,0.0,0.0,247,1640,2443,3051022
3061126,9352,544,2423,3529,2111,519,152,74,595,28523,6464,572,6310,9153,24.0,35.0,6.0,20.0,12.0,542,6254,9117,3061126
3061131,6213,391,1707,2368,1220,377,105,45,349,18653,4270,354,4216,6155,2.0,3.0,2.0,4.0,4.0,350,4208,6149,3061131
3061227,8716,384,1749,4027,1976,437,110,33,263,26975,5808,678,5724,8604,3.0,3.0,4.0,12.0,8.0,671,5709,8593,3061227
3061228,7953,194,2202,3093,2103,286,46,29,229,24224,4714,754,4654,7858,0.0,0.0,0.0,0.0,0.0,754,4654,7858,3061228
3061332,13622,973,4015,4789,2757,773,246,69,556,40295,9571,785,9286,13244,5.0,3.0,6.0,8.0,12.0,774,9275,13227,3061332
3061429,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,0.0,0.0,0.0,0.0,0.0,301,3531,5852,3061429
3061430,1658,105,125,401,714,232,46,35,280,6130,1053,297,1027,1549,136.0,162.0,25.0,46.0,50.0,136,818,1363,3061430
3061434,3829,26,683,1930,845,254,57,34,309,12483,2462,358,2462,3829,5.0,7.0,0.0,0.0,0.0,353,2455,3824,3061434
3061435,2402,158,472,857,725,168,16,6,47,7556,1425,158,1362,2315,0.0,0.0,0.0,0.0,0.0,158,1362,2315,3061435
3061441,994,28,150,393,133,126,100,64,475,3744,1061,328,1051,988,279.0,429.0,2.0,3.0,4.0,47,618,705,3061441
3071536,6244,300,1356,2291,1443,579,146,129,980,20408,4772,500,4630,6061,12.0,14.0,12.0,23.0,24.0,476,4593,6025,3071536
3071537,9050,376,1929,3224,2360,807,228,126,992,29741,7062,664,6817,8748,5.0,8.0,3.0,7.0,6.0,656,6802,8737,3071537
3071633,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,0.0,0.0,0.0,0.0,0.0,59,1201,1851,3071633
3071638,9882,691,2492,3110,2436,902,202,49,380,30851,7168,540,7014,9710,5.0,4.0,5.0,11.0,10.0,530,6999,9695,3071638
3071639,7037,380,1433,2756,1505,709,183,71,548,22725,5345,530,5277,6946,68.0,110.0,1.0,4.0,2.0,461,5162,6876,3071639
