id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
09010101,6887,365,1998,2618,1296,475,89,46,378,20686,4679,495,4626,6814,19,21,1,2,2,475,4603,6793,9010101
09010102,26,–,3,14,2,4,–,3,22,98,24,7,23,24,3,3,1,3,2,3,17,19,9010102
09010201,2227,18,362,576,818,331,88,34,252,8177,1738,228,1671,2159,–,–,2,4,4,226,1667,2155,9010201
09010202,4667,218,1439,1971,774,234,24,7,58,13477,2423,530,2396,4564,58,59,2,3,4,470,2334,4502,9010202
09010301,9350,225,2145,3335,2720,814,77,34,262,30194,5818,1075,5781,9298,65,87,9,16,18,1001,5678,9215,9010301
09010302,1139,1,36,150,313,344,195,100,774,5439,1215,1022,1208,1133,949,1055,57,103,114,16,50,70,9010302
09010401,4923,273,583,1949,1621,322,118,57,440,16528,3212,1098,3142,4757,610,623,36,59,72,452,2460,4075,9010401
09010402,6083,315,1219,2100,1417,599,267,166,1279,20597,4509,1492,4430,5988,842,1070,69,128,138,581,3232,5008,9010402
09020501,4150,453,1188,1621,639,166,37,46,349,11649,2592,461,2535,4031,172,163,4,8,8,285,2365,3851,9020501
09020502,9213,807,1222,4041,2585,460,67,31,270,28686,5722,935,5554,8806,65,65,9,19,18,861,5470,8723,9020502
09020601,5175,576,1089,1866,1205,398,29,12,97,15433,3318,439,3242,5088,9,16,–,–,–,430,3226,5079,9020601
09020602,1972,92,201,792,572,213,69,33,248,6885,1315,630,1272,1854,473,431,12,19,24,145,822,1357,9020602
09020701,1384,367,354,408,185,45,1,24,304,3574,927,114,903,1316,34,26,1,2,2,79,875,1280,9020701
09020702,9853,463,2199,3657,2371,853,194,116,941,31686,6496,2029,6377,9727,995,958,64,105,128,970,5314,8604,9020702
09020801,1783,19,176,669,717,124,47,31,235,6383,1203,286,1197,1778,101,124,21,34,42,164,1039,1635,9020801
09020802,4526,189,776,1504,1560,414,22,61,494,15189,2939,536,2890,4439,99,117,17,39,34,420,2734,4306,9020802
09030901,6565,210,557,1420,1760,1505,740,373,2883,27472,6004,3870,5890,6324,3290,3665,212,376,424,368,1849,2610,9030901
09030902,2807,63,658,645,983,414,43,1,9,9583,1780,140,1727,2704,–,–,–,–,–,140,1727,2704,9030902
09030903,3608,37,844,1393,544,425,270,95,750,12575,2954,1359,2943,3573,1026,1126,39,72,78,294,1745,2469,9030903
09031001,6150,139,433,1445,1495,1496,789,353,2773,26307,5467,4019,5385,6018,3373,3574,296,502,592,350,1309,2053,9031001
09031101,3778,125,630,999,1193,530,167,134,1077,13883,2990,1018,2954,3737,593,719,67,134,134,358,2102,3010,9031101
09031201,898,7,44,184,224,207,145,87,706,4154,963,669,957,890,573,682,53,101,106,43,174,211,9031201
09031202,1222,8,102,211,314,277,175,135,1086,5622,1309,912,1285,1182,785,949,84,159,168,43,177,229,9031202
09041301,8188,117,779,2385,3108,1186,453,160,1253,31163,5852,2243,5829,8158,1642,1768,88,150,176,513,3911,6340,9041301
09041302,962,–,38,248,337,166,93,80,651,4207,1011,402,1009,959,248,359,57,111,114,97,539,597,9041302
09041401,2898,336,597,1048,722,127,54,14,122,8643,1966,154,1923,2692,50,61,5,12,10,99,1851,2632,9041401
09041402,748,2,79,139,235,212,49,32,240,3111,622,353,620,746,296,298,11,22,22,46,300,428,9041402
09041501,4217,154,660,1519,1320,468,68,28,223,14282,2848,489,2793,4144,69,92,27,55,54,393,2646,4021,9041501
09041601,3197,11,174,666,940,740,454,212,1683,14224,3205,2566,3180,3168,2307,2494,161,290,322,98,396,539,9041601
09051701,2410,289,130,638,993,228,83,49,380,8453,1595,473,1518,2115,165,212,34,68,68,274,1237,1882,9051701
09051702,7995,108,699,2558,3071,1080,298,181,1439,30091,6085,1828,5930,7796,728,838,183,361,366,917,4731,6702,9051702
09051801,4572,28,372,912,1209,994,625,432,3391,20455,4691,3206,4598,4419,2685,3131,317,610,634,204,857,1100,9051801
09051901,6894,318,1263,2583,2042,560,102,26,218,22391,4911,783,4824,6767,102,123,17,31,34,664,4670,6631,9051901
09052001,7537,102,598,2065,2869,1153,455,295,2344,29808,5672,2619,5584,7400,1722,1970,177,304,354,720,3310,5324,9052001
