id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
10010001,3022,0.0,454,743,1374.0,397,47.0,7.0,53.0,10953,1871,365,1866,3015,109.0,106.0,9.0,13.0,18.0,247.0,1747.0,2888.0,10010001
10010102,9604,319.0,1878,1927,3765.0,1377,325.0,13.0,110.0,33861,5883,479,5792,9231,1.0,2.0,1.0,1.0,2.0,477.0,5789.0,9228.0,10010102
10010203,413,407.0,1,2,0.0,1,1.0,1.0,7.0,433,144,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10010203
10010204,5355,55.0,736,970,1927.0,1272,369.0,26.0,193.0,20912,3494,258,3486,5343,0.0,0.0,1.0,2.0,2.0,257.0,3484.0,5341.0,10010204
10010205,4768,165.0,940,1220,1711.0,628,100.0,4.0,32.0,16321,2884,245,2883,4767,0.0,0.0,0.0,0.0,0.0,245.0,2883.0,4767.0,10010205
10010206,9863,513.0,1453,2728,2607.0,1784,735.0,43.0,318.0,35679,6128,481,4810,7589,177.0,200.0,13.0,27.0,26.0,291.0,4583.0,7386.0,10010206
10010207,5792,10.0,1055,1269,2275.0,964,219.0,0.0,0.0,21161,3742,108,2131,3430,0.0,0.0,1.0,2.0,2.0,107.0,2130.0,3428.0,10010207
10010308,1011,5.0,93,211,224.0,269,131.0,78.0,593.0,4444,928,563,849,907,475.0,570.0,48.0,77.0,96.0,40.0,202.0,336.0,10010308
10010309,8464,109.0,1188,2654,2480.0,1544,416.0,73.0,520.0,31103,5271,252,5269,8462,1.0,2.0,1.0,3.0,2.0,250.0,5264.0,8459.0,10010309
10010310,9840,229.0,1305,2092,3546.0,2066,485.0,117.0,893.0,37432,6758,1283,6673,9613,829.0,937.0,64.0,105.0,128.0,390.0,5631.0,8656.0,10010310
10010311,1759,83.0,213,1109,249.0,76,24.0,5.0,45.0,5401,1331,185,1274,1641,1.0,1.0,0.0,0.0,0.0,184.0,1273.0,1640.0,10010311
10020412,3304,660.0,709,947,699.0,264,13.0,12.0,99.0,9212,2086,162,2085,3303,22.0,28.0,1.0,2.0,2.0,139.0,2055.0,3279.0,10020412
10020413,8885,861.0,1726,3926,1989.0,347,25.0,11.0,97.0,26029,5245,752,5243,8883,10.0,14.0,7.0,8.0,14.0,735.0,5221.0,8859.0,10020413
10020414,863,60.0,301,247,225.0,14,0.0,16.0,112.0,2485,535,79,528,852,3.0,3.0,0.0,0.0,0.0,76.0,525.0,849.0,10020414
10020415,2783,61.0,468,765,1050.0,417,20.0,2.0,17.0,9714,1715,234,1707,2768,0.0,0.0,0.0,0.0,0.0,234.0,1707.0,2768.0,10020415
10020416,2820,55.0,421,830,1131.0,353,24.0,6.0,56.0,9876,1759,244,1758,2818,1.0,1.0,0.0,0.0,0.0,243.0,1757.0,2817.0,10020416
10020517,5145,267.0,473,1355,1642.0,1135,257.0,16.0,115.0,19178,3268,443,3229,5000,2.0,2.0,1.0,2.0,2.0,440.0,3226.0,4996.0,10020517
10020518,2540,361.0,483,1144,521.0,24,4.0,3.0,23.0,7010,1637,216,1637,2540,17.0,19.0,1.0,2.0,2.0,198.0,1616.0,2521.0,10020518
10020519,3004,209.0,197,712,1222.0,587,70.0,7.0,63.0,11045,1820,313,1767,2795,70.0,80.0,1.0,1.0,2.0,242.0,1685.0,2723.0,10020519
10020620,2025,43.0,167,601,993.0,204,13.0,4.0,29.0,7279,1175,217,1170,2018,45.0,53.0,0.0,0.0,0.0,172.0,1116.0,1973.0,10020620
10020621,3323,571.0,659,1344,655.0,89,3.0,2.0,19.0,9023,2043,233,2043,3323,1.0,2.0,0.0,0.0,0.0,232.0,2041.0,3322.0,10020621
10020622,4516,10.0,413,1051,1982.0,949,92.0,19.0,143.0,17357,2698,403,2698,4516,37.0,47.0,3.0,5.0,6.0,363.0,2646.0,4473.0,10020622
10020623,3624,437.0,902,1415,738.0,129,2.0,1.0,8.0,10103,2330,234,2330,3624,24.0,24.0,0.0,0.0,0.0,210.0,2306.0,3600.0,10020623
10030724,3938,414.0,227,603,1194.0,809,440.0,251.0,1914.0,16052,3470,2271,3299,3419,1883.0,2115.0,215.0,369.0,430.0,173.0,815.0,1106.0,10030724
10030725,3506,29.0,380,1337,1033.0,476,208.0,43.0,342.0,12902,2271,594,2264,3500,375.0,416.0,25.0,46.0,50.0,194.0,1801.0,3075.0,10030725
10030726,1511,33.0,50,400,431.0,343,164.0,90.0,684.0,6440,1359,884,1316,1466,765.0,832.0,52.0,90.0,104.0,67.0,393.0,597.0,10030726
10030727,4062,17.0,138,490,1113.0,1266,639.0,399.0,3066.0,19445,4320,3485,4296,4036,3191.0,3593.0,202.0,364.0,404.0,92.0,339.0,441.0,10030727
10040828,3623,83.0,260,779,938.0,825,490.0,248.0,1924.0,15681,3504,2390,3463,3566,2006.0,2277.0,206.0,358.0,412.0,178.0,828.0,1148.0,10040828
10040829,1824,17.0,227,441,496.0,367,191.0,85.0,664.0,7423,1634,1021,1588,1760,790.0,889.0,94.0,160.0,188.0,137.0,539.0,782.0,10040829
10040830,3426,19.0,127,513,815.0,1055,599.0,298.0,2336.0,16277,3620,2910,3582,3382,2618.0,2956.0,229.0,410.0,458.0,63.0,216.0,306.0,10040830
10040931,4251,39.0,154,606,1008.0,1353,725.0,366.0,2864.0,20176,4434,3493,4393,4208,3140.0,3557.0,224.0,377.0,448.0,129.0,459.0,620.0,10040931
10040932,1960,45.0,161,394,509.0,452,238.0,161.0,1269.0,8542,1907,1258,1861,1906,1028.0,1181.0,107.0,196.0,214.0,123.0,485.0,664.0,10040932
10040933,6840,29.0,304,1048,1757.0,2039,1020.0,643.0,5037.0,32161,7154,5528,7085,6753,4933.0,5647.0,402.0,697.0,804.0,193.0,741.0,1016.0,10040933
