id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
3010101,2137,102,377,572,552,362,99,73,583,7767,1640,622,1620,2111,402.0,474.0,67.0,122.0,134.0,153,1024,1575,3010101
3010102,6036,41,1073,1245,2464,1011,156,46,353,22122,3852,712,3825,5977,302.0,336.0,18.0,31.0,36.0,392,3459,5639,3010102
3010104,44,1,8,10,17,4,3,1,10,163,29,18,29,44,10.0,9.0,3.0,7.0,6.0,5,13,28,3010104
3020203,989,15,58,215,315,192,125,69,528,4274,945,776,941,984,696.0,702.0,42.0,84.0,84.0,38,154,204,3020203
3020209,6953,189,1087,2310,1717,887,418,345,2800,25904,5970,2086,5871,6794,1298.0,1643.0,134.0,259.0,268.0,654,3969,5228,3020209
3020210,5649,217,815,1861,1467,732,342,215,1665,20675,4551,1688,4502,5587,1198.0,1393.0,77.0,147.0,154.0,413,2962,4235,3020210
3020307,8034,144,1027,2122,2034,1611,751,345,2695,31956,7202,3819,7123,7856,3197.0,3640.0,171.0,300.0,342.0,451,3183,4317,3020307
3030405,5353,2,113,2195,1094,1312,532,105,838,21779,3973,1325,3950,5321,858.0,925.0,35.0,62.0,70.0,432,2964,4393,3030405
3030406,3611,34,233,552,937,947,540,368,2897,16776,3772,2810,3694,3513,2456.0,2805.0,241.0,425.0,482.0,113,464,575,3030406
3030711,2937,72,97,447,785,756,502,278,2184,13723,3034,2430,2991,2859,2198.0,2449.0,162.0,280.0,324.0,70,262,337,3030711
3030715,3582,229,279,805,875,790,381,223,1761,14699,3175,2003,3083,3416,1717.0,1970.0,129.0,222.0,258.0,157,891,1441,3030715
3030716,511,1,4,50,147,178,93,38,278,2473,509,484,501,505,465.0,469.0,17.0,28.0,34.0,2,5,6,3030716
3040508,2009,3,167,454,581,397,282,125,977,8677,1932,1101,1921,1997,881.0,1056.0,64.0,116.0,128.0,156,749,988,3040508
3040512,5025,45,409,1616,1740,706,316,193,1548,19645,4019,1464,3920,4923,899.0,1119.0,97.0,180.0,194.0,468,2621,3830,3040512
3040513,1415,25,107,302,358,353,140,130,1083,6265,1420,725,1403,1398,584.0,751.0,53.0,96.0,106.0,88,556,708,3040513
3040614,19266,383,3394,6961,5648,2270,411,199,1584,66046,14046,2292,13770,18867,432.0,561.0,66.0,130.0,132.0,1794,13079,18303,3040614
3040818,19790,449,2497,8074,6582,1948,188,52,395,67256,12978,1978,12821,19562,52.0,63.0,16.0,35.0,32.0,1910,12723,19478,3040818
3050919,2995,9,92,1652,896,260,57,29,221,10596,1880,544,1856,2966,151.0,173.0,29.0,47.0,58.0,364,1637,2757,3050919
3050920,3915,63,509,1722,1107,382,96,36,266,13427,2773,553,2742,3863,117.0,145.0,23.0,43.0,46.0,413,2554,3700,3050920
3050923,5245,169,1027,2395,1190,345,79,40,310,16677,3543,499,3429,5085,39.0,54.0,20.0,36.0,40.0,440,3339,5006,3050923
3050924,3383,99,638,1414,873,267,48,44,384,11116,2370,401,2245,3199,42.0,54.0,17.0,31.0,34.0,342,2159,3123,3050924
3050925,5094,76,775,1972,1595,538,92,46,342,17506,3651,601,3574,5001,60.0,84.0,13.0,22.0,26.0,528,3469,4915,3050925
3051017,2048,53,378,644,583,244,97,49,384,7259,1550,546,1464,1871,364.0,415.0,14.0,23.0,28.0,168,1026,1479,3051017
3051021,3942,5,584,1529,1412,372,30,10,71,13519,2337,431,2325,3929,60.0,66.0,11.0,19.0,22.0,360,2240,3847,3051021
3051022,2385,6,309,615,847,544,56,8,70,8983,1606,255,1601,2379,9.0,11.0,0.0,0.0,0.0,246,1590,2370,3051022
3061126,8927,513,2256,3394,2039,504,147,74,595,27360,6098,548,5944,8728,24.0,35.0,6.0,20.0,12.0,518,5888,8692,3061126
3061131,6154,388,1700,2346,1207,368,104,41,319,18437,4182,353,4128,6096,2.0,3.0,2.0,4.0,4.0,349,4121,6090,3061131
3061227,8666,381,1736,4013,1963,434,106,33,263,26813,5758,678,5674,8554,3.0,3.0,4.0,12.0,8.0,671,5659,8543,3061227
3061228,7906,190,2195,3071,2094,283,44,29,229,24077,4680,752,4620,7811,0.0,0.0,0.0,0.0,0.0,752,4620,7811,3061228
3061332,13324,923,3922,4729,2683,753,247,67,541,39474,9354,779,9068,12946,5.0,3.0,6.0,8.0,12.0,768,9057,12929,3061332
3061429,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,0.0,0.0,0.0,0.0,0.0,301,3531,5852,3061429
3061430,1656,105,125,400,714,232,46,34,272,6119,1049,296,1022,1547,135.0,158.0,25.0,46.0,50.0,136,818,1362,3061430
3061434,3815,26,677,1927,841,253,57,34,309,12441,2452,358,2452,3815,5.0,7.0,0.0,0.0,0.0,353,2445,3810,3061434
3061435,2377,158,464,848,717,168,17,5,39,7479,1405,157,1342,2290,0.0,0.0,0.0,0.0,0.0,157,1342,2290,3061435
3061441,882,8,118,362,105,127,99,63,468,3447,962,321,951,876,278.0,427.0,2.0,3.0,4.0,41,521,594,3061441
3071536,6054,294,1309,2214,1413,559,142,123,936,19789,4587,487,4444,5871,12.0,14.0,11.0,20.0,22.0,464,4410,5837,3071536
3071537,9037,378,1954,3211,2344,796,227,127,999,29636,7044,661,6785,8717,3.0,5.0,3.0,7.0,6.0,655,6773,8708,3071537
3071633,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,0.0,0.0,0.0,0.0,0.0,59,1201,1851,3071633
3071638,9830,688,2478,3086,2430,899,200,49,380,30697,7129,539,6975,9658,5.0,4.0,5.0,11.0,10.0,529,6961,9643,3071638
