id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
10010001,3022,–,454,743,1374,397,47,7,53,10953,1871,365,1866,3015,109,106,9,13,18,247,1747,2888,10010001
10010102,9604,319,1878,1927,3765,1377,325,13,110,33861,5883,479,5792,9231,1,2,1,1,2,477,5789,9228,10010102
10010203,336,330,1,2,–,1,1,1,7,356,122,1,1,1,1,1,–,–,–,–,–,–,10010203
10010204,5355,55,736,970,1927,1272,369,26,193,20912,3494,258,3486,5343,–,–,1,2,2,257,3484,5341,10010204
10010205,4768,165,940,1220,1711,628,100,4,32,16321,2884,245,2883,4767,–,–,–,–,–,245,2883,4767,10010205
10010206,9862,513,1453,2728,2607,1783,735,43,318,35674,6126,480,4809,7588,176,199,13,27,26,291,4583,7386,10010206
10010207,5792,10,1055,1269,2275,964,219,–,–,21161,3742,108,2131,3430,–,–,1,2,2,107,2130,3428,10010207
10010308,1009,5,93,211,225,268,129,78,593,4431,924,561,846,905,473,567,48,77,96,40,202,336,10010308
10010309,8338,95,1174,2598,2438,1544,416,73,520,30725,5176,248,5174,8336,1,2,1,3,2,246,5169,8333,10010309
10010310,9823,229,1298,2090,3546,2062,482,116,885,37366,6742,1275,6657,9596,822,926,64,105,128,389,5625,8646,10010310
10010311,1759,83,213,1109,249,76,24,5,45,5401,1331,185,1274,1641,1,1,–,–,–,184,1273,1640,10010311
10020412,3304,660,709,947,699,264,13,12,99,9212,2086,162,2085,3303,22,28,1,2,2,139,2055,3279,10020412
10020413,8773,861,1714,3847,1972,343,25,11,97,25680,5178,750,5176,8771,10,14,7,8,14,733,5154,8747,10020413
10020414,863,60,301,247,225,14,–,16,112,2485,535,79,528,852,3,3,–,–,–,76,525,849,10020414
10020415,2774,61,459,765,1050,417,20,2,17,9696,1710,234,1707,2768,–,–,–,–,–,234,1707,2768,10020415
10020416,2820,55,421,830,1131,353,24,6,56,9876,1759,244,1758,2818,1,1,–,–,–,243,1757,2817,10020416
10020517,5001,123,473,1355,1642,1135,257,16,115,19034,3230,443,3229,5000,2,2,1,2,2,440,3226,4996,10020517
10020518,2540,361,483,1144,521,24,4,3,23,7010,1637,216,1637,2540,17,19,1,2,2,198,1616,2521,10020518
10020519,3004,209,197,712,1222,587,70,7,63,11045,1820,313,1767,2795,70,80,1,1,2,242,1685,2723,10020519
10020620,2025,43,167,601,993,204,13,4,29,7279,1175,217,1170,2018,45,53,–,–,–,172,1116,1973,10020620
10020621,3323,571,659,1344,655,89,3,2,19,9023,2043,233,2043,3323,1,2,–,–,–,232,2041,3322,10020621
10020622,4516,10,413,1051,1982,949,92,19,143,17357,2698,403,2698,4516,37,47,3,5,6,363,2646,4473,10020622
10020623,3624,437,902,1415,738,129,2,1,8,10103,2330,234,2330,3624,24,24,–,–,–,210,2306,3600,10020623
10030724,3912,414,225,594,1189,808,436,246,1870,15928,3441,2255,3270,3393,1871,2098,214,367,428,170,805,1094,10030724
10030725,3308,7,338,1235,1002,475,208,43,342,12361,2123,579,2118,3303,375,416,25,46,50,179,1656,2878,10030725
10030726,1416,33,50,371,379,333,162,88,668,6067,1288,871,1245,1371,758,823,52,90,104,61,332,509,10030726
10030727,3980,14,122,486,1075,1258,632,393,3020,19118,4233,3430,4210,3955,3139,3527,203,365,406,88,318,410,10030727
10040828,3582,83,259,776,926,812,481,245,1896,15475,3454,2362,3413,3525,1981,2242,206,358,412,175,813,1132,10040828
10040829,1822,17,227,441,496,366,191,84,657,7411,1630,1019,1584,1758,788,885,94,160,188,137,539,782,10040829
10040830,3385,20,123,511,808,1041,590,292,2284,16060,3565,2877,3530,3342,2591,2919,224,398,448,62,213,303,10040830
10040931,4204,39,154,606,997,1328,716,364,2842,19931,4372,3449,4330,4161,3097,3498,224,377,448,128,456,616,10040931
10040932,1873,28,128,371,504,448,234,160,1250,8307,1842,1235,1797,1819,1016,1166,107,196,214,112,435,589,10040932
10040933,6771,27,298,1044,1750,2009,1010,633,4960,31820,7067,5466,6998,6684,4874,5567,401,696,802,191,735,1008,10040933
