id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
09010101,6448,344,1867,2424,1220,462,85,46,378,19428,4297,478,4248,6378,18,20,3,6,6,457,4221,6354,9010101
09010102,26,–,3,14,2,4,–,3,22,98,24,7,23,24,3,3,1,3,2,3,17,19,9010102
09010201,2226,18,362,577,818,330,87,34,252,8169,1735,228,1668,2158,–,–,2,4,4,226,1664,2154,9010201
09010202,4665,218,1439,1970,774,233,24,7,58,13469,2421,530,2395,4562,58,59,2,3,4,470,2333,4500,9010202
09010301,9238,217,2119,3296,2683,813,76,34,262,29858,5724,1066,5687,9186,65,87,9,16,18,992,5584,9103,9010301
09010302,1133,1,37,150,313,340,194,98,760,5401,1205,1017,1198,1127,945,1048,56,100,112,16,50,70,9010302
09010401,4867,272,584,1916,1607,320,115,53,410,16316,3164,1081,3094,4701,597,606,36,59,72,448,2429,4032,9010401
09010402,5773,225,1182,2026,1343,570,261,166,1279,19734,4320,1459,4241,5678,832,1053,69,128,138,558,3060,4708,9010402
09020501,3517,247,872,1519,631,165,37,46,349,10468,2289,448,2250,3465,172,163,4,6,8,272,2081,3285,9020501
09020502,8590,598,1099,3867,2490,440,67,29,256,27215,5319,905,5151,8173,65,64,9,19,18,831,5068,8090,9020502
09020601,4489,289,921,1709,1140,394,29,7,61,14023,2913,411,2836,4402,8,12,–,–,–,403,2824,4394,9020601
09020602,1972,92,201,792,572,214,68,33,248,6884,1315,630,1272,1854,473,431,12,19,24,145,822,1357,9020602
09020701,1080,354,247,271,143,40,1,24,304,2743,696,89,672,1012,34,26,1,2,2,54,644,976,9020701
09020702,9619,407,2143,3606,2331,833,191,108,871,31017,6329,2001,6221,9504,978,930,63,106,126,960,5185,8400,9020702
09020801,1672,16,131,650,680,120,45,30,228,6046,1121,281,1115,1667,102,125,21,34,42,158,956,1523,9020801
09020802,4379,123,711,1492,1555,415,22,61,494,14942,2862,526,2812,4291,98,116,16,38,32,412,2657,4161,9020802
09030901,5775,209,314,1174,1616,1388,705,369,2842,24835,5318,3644,5220,5539,3140,3453,207,366,414,297,1402,1985,9030901
09030902,2807,63,658,645,983,414,43,1,9,9583,1780,140,1727,2704,–,–,–,–,–,140,1727,2704,9030902
09030903,3546,37,842,1393,540,397,244,93,733,12242,2874,1297,2863,3511,965,1046,38,70,76,294,1746,2470,9030903
09031001,5866,139,374,1432,1427,1398,757,339,2655,25078,5199,3863,5118,5734,3255,3422,288,487,576,320,1209,1903,9031001
09031101,3420,97,517,872,1123,517,160,134,1075,12859,2700,969,2666,3381,582,701,66,132,132,321,1832,2667,9031101
09031201,881,7,44,177,222,201,145,85,691,4080,943,657,937,873,563,670,52,98,104,42,169,206,9031201
09031202,1171,8,95,199,306,271,160,132,1063,5397,1249,871,1224,1131,751,901,78,150,156,42,173,224,9031202
09041301,7994,100,756,2276,3095,1169,441,157,1232,30543,5668,2187,5646,7964,1606,1719,86,147,172,495,3780,6186,9041301
09041302,962,–,61,238,330,161,92,80,654,4167,999,399,998,960,246,355,57,111,114,96,533,600,9041302
09041401,2897,336,597,1048,722,126,54,14,122,8638,1964,153,1921,2691,49,59,5,12,10,99,1851,2632,9041401
09041402,742,1,79,140,235,210,47,30,226,3077,615,347,613,740,290,291,11,22,22,46,300,428,9041402
09041501,3943,89,575,1420,1299,466,66,28,223,13644,2671,467,2616,3870,67,90,27,55,54,373,2470,3749,9041501
09041601,3091,10,177,652,910,704,429,209,1654,13708,3075,2481,3050,3062,2232,2391,155,279,310,94,381,520,9041601
09051701,2144,156,77,596,961,228,81,45,352,7920,1475,456,1424,1982,163,208,31,62,62,262,1155,1757,9051701
09051702,7848,107,671,2503,3035,1059,294,179,1423,29580,5947,1801,5793,7649,717,824,181,358,362,903,4612,6570,9051702
09051801,4338,24,292,839,1173,978,608,424,3334,19689,4489,3131,4397,4188,2631,3052,312,598,624,188,747,933,9051801
09051901,6434,145,1115,2494,1999,556,100,25,207,21440,4631,761,4544,6307,102,121,16,30,32,643,4393,6173,9051901
09052001,7270,93,497,2000,2806,1143,443,288,2280,28964,5451,2582,5363,7133,1700,1933,175,300,350,707,3130,5083,9052001
