id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
8010115,401,9.0,61,176,78,46,23,8.0,67.0,1406,341,27,326,388,0.0,0.0,0.0,0.0,0.0,27,326,388,8010115
8010116,1955,369.0,453,689,324,87,25,8.0,66.0,5289,1212,109,1157,1876,2.0,3.0,3.0,5.0,6.0,104,1149,1868,8010116
8010117,8907,503.0,2840,3655,1372,430,78,29.0,221.0,25475,5375,570,5301,8814,2.0,1.0,0.0,0.0,0.0,568,5300,8812,8010117
8010118,5545,390.0,1477,2261,1040,261,84,32.0,247.0,16343,3512,372,3491,5516,6.0,4.0,3.0,5.0,6.0,363,3482,5504,8010118
8010211,4841,188.0,1314,2031,907,302,76,23.0,181.0,14684,3243,309,3092,4589,2.0,2.0,3.0,4.0,6.0,304,3086,4581,8010211
8010212,3323,414.0,1128,1167,462,120,26,6.0,46.0,8821,2240,202,2188,3249,5.0,8.0,1.0,2.0,2.0,196,2178,3242,8010212
8010213,6330,315.0,1983,2354,1225,346,86,21.0,168.0,18657,4031,467,3966,6238,0.0,0.0,0.0,0.0,0.0,467,3966,6238,8010213
8010214,3654,123.0,735,1591,908,212,60,25.0,188.0,11606,2413,353,2306,3496,6.0,6.0,2.0,6.0,4.0,345,2294,3486,8010214
8010301,14848,952.0,4097,5857,2780,890,188,84.0,669.0,44084,9787,1004,9627,14629,7.0,5.0,4.0,5.0,8.0,993,9617,14614,8010301
8010302,2218,15.0,480,951,627,129,14,2.0,15.0,7080,1352,165,1346,2203,0.0,0.0,0.0,0.0,0.0,165,1346,2203,8010302
