id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
10010001,3022,0.0,454,744,1374.0,396,47.0,7.0,53.0,10951,1871,365,1867,3015,109.0,107.0,9.0,13.0,18.0,247.0,1747.0,2888.0,10010001
10010102,9243,19.0,1878,1867,3765.0,1377,325.0,12.0,96.0,33367,5801,479,5792,9231,1.0,2.0,1.0,1.0,2.0,477.0,5789.0,9228.0,10010102
10010203,336,330.0,1,2,0.0,1,1.0,1.0,7.0,356,122,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10010203
10010204,5355,55.0,736,970,1927.0,1272,369.0,26.0,193.0,20912,3494,258,3486,5343,0.0,0.0,1.0,2.0,2.0,257.0,3484.0,5341.0,10010204
10010205,4768,165.0,940,1220,1711.0,628,100.0,4.0,32.0,16321,2884,245,2883,4767,0.0,0.0,0.0,0.0,0.0,245.0,2883.0,4767.0,10010205
10010206,9681,336.0,1453,2727,2606.0,1782,734.0,43.0,318.0,35479,6062,478,4806,7586,174.0,196.0,13.0,27.0,26.0,291.0,4583.0,7386.0,10010206
10010207,5792,10.0,1055,1269,2275.0,964,219.0,0.0,0.0,21161,3742,108,2131,3430,0.0,0.0,1.0,2.0,2.0,107.0,2130.0,3428.0,10010207
10010308,996,5.0,92,211,225.0,260,127.0,76.0,578.0,4362,907,549,829,893,461.0,550.0,48.0,77.0,96.0,40.0,202.0,336.0,10010308
10010309,8338,95.0,1174,2598,2438.0,1544,416.0,73.0,520.0,30725,5176,248,5174,8336,1.0,2.0,1.0,3.0,2.0,246.0,5169.0,8333.0,10010309
10010310,9628,43.0,1298,2089,3546.0,2060,480.0,112.0,857.0,37127,6682,1267,6645,9587,815.0,916.0,63.0,104.0,126.0,389.0,5625.0,8646.0,10010310
10010311,1409,83.0,106,939,184.0,70,22.0,5.0,45.0,4375,1059,156,1003,1291,1.0,1.0,0.0,0.0,0.0,155.0,1002.0,1290.0,10010311
10020412,3302,660.0,709,947,699.0,264,13.0,10.0,83.0,9196,2082,160,2081,3301,20.0,24.0,1.0,2.0,2.0,139.0,2055.0,3279.0,10020412
10020413,8773,861.0,1714,3847,1972.0,343,25.0,11.0,97.0,25680,5178,750,5176,8771,10.0,14.0,7.0,8.0,14.0,733.0,5154.0,8747.0,10020413
10020414,863,60.0,301,247,225.0,14,0.0,16.0,112.0,2485,535,79,528,852,3.0,3.0,0.0,0.0,0.0,76.0,525.0,849.0,10020414
10020415,2774,61.0,459,765,1050.0,417,20.0,2.0,17.0,9696,1710,234,1707,2768,0.0,0.0,0.0,0.0,0.0,234.0,1707.0,2768.0,10020415
10020416,2820,55.0,421,830,1131.0,353,24.0,6.0,56.0,9876,1759,244,1758,2818,1.0,1.0,0.0,0.0,0.0,243.0,1757.0,2817.0,10020416
10020517,5001,123.0,473,1355,1642.0,1135,257.0,16.0,115.0,19034,3230,443,3229,5000,2.0,2.0,1.0,2.0,2.0,440.0,3226.0,4996.0,10020517
10020518,2540,361.0,483,1144,521.0,24,4.0,3.0,23.0,7010,1637,216,1637,2540,17.0,19.0,1.0,2.0,2.0,198.0,1616.0,2521.0,10020518
10020519,2969,209.0,197,712,1222.0,552,70.0,7.0,63.0,10870,1779,278,1726,2760,35.0,40.0,1.0,1.0,2.0,242.0,1685.0,2723.0,10020519
10020620,2025,43.0,167,601,993.0,204,13.0,4.0,29.0,7279,1175,217,1170,2018,45.0,53.0,0.0,0.0,0.0,172.0,1116.0,1973.0,10020620
10020621,3323,571.0,659,1344,655.0,89,3.0,2.0,19.0,9023,2043,233,2043,3323,1.0,2.0,0.0,0.0,0.0,232.0,2041.0,3322.0,10020621
10020622,4516,10.0,413,1051,1982.0,949,92.0,19.0,143.0,17357,2698,403,2698,4516,37.0,47.0,3.0,5.0,6.0,363.0,2646.0,4473.0,10020622
10020623,3624,437.0,902,1415,738.0,129,2.0,1.0,8.0,10103,2330,234,2330,3624,24.0,24.0,0.0,0.0,0.0,210.0,2306.0,3600.0,10020623
10030724,3899,414.0,225,594,1187.0,802,433.0,244.0,1857.0,15859,3424,2242,3253,3380,1858.0,2081.0,214.0,367.0,428.0,170.0,805.0,1094.0,10030724
10030725,3305,7.0,338,1235,1002.0,473,208.0,42.0,334.0,12343,2119,576,2114,3300,372.0,412.0,25.0,46.0,50.0,179.0,1656.0,2878.0,10030725
10030726,1291,4.0,49,335,327.0,327,161.0,88.0,668.0,5684,1210,860,1167,1246,755.0,819.0,52.0,90.0,104.0,53.0,258.0,387.0,10030726
10030727,3956,15.0,121,479,1071.0,1254,626.0,390.0,2990.0,18994,4201,3411,4179,3932,3123.0,3504.0,201.0,362.0,402.0,87.0,314.0,407.0,10030727
10040828,3557,83.0,258,777,925.0,799,472.0,243.0,1877.0,15334,3421,2339,3379,3500,1960.0,2212.0,204.0,354.0,408.0,175.0,813.0,1132.0,10040828
10040829,1816,17.0,227,439,497.0,364,189.0,83.0,648.0,7378,1621,1015,1576,1753,785.0,879.0,93.0,158.0,186.0,137.0,539.0,782.0,10040829
10040830,3354,19.0,122,511,805.0,1030,580.0,287.0,2234.0,15880,3524,2850,3489,3312,2567.0,2883.0,221.0,393.0,442.0,62.0,213.0,303.0,10040830
10040931,4092,37.0,122,585,990.0,1308,695.0,355.0,2773.0,19479,4249,3385,4208,4049,3043.0,3418.0,221.0,373.0,442.0,121.0,417.0,564.0,10040931
10040932,1857,28.0,128,371,504.0,439,227.0,160.0,1248.0,8218,1822,1220,1777,1803,1002.0,1148.0,106.0,194.0,212.0,112.0,435.0,589.0,10040932
10040933,6662,27.0,292,1042,1726.0,1961,992.0,622.0,4864.0,31262,6928,5377,6860,6577,4790.0,5451.0,401.0,696.0,802.0,186.0,713.0,985.0,10040933
