id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
10010101,3025,0.0,454,743,1376.0,397,47.0,8.0,62.0,10970,1874,367,1870,3018,110.0,109.0,10.0,14.0,20.0,247.0,1747.0,2888.0,10010101
10010102,9957,380.0,2011,2031,3817.0,1379,325.0,14.0,117.0,34725,6127,487,6036,9584,1.0,2.0,1.0,1.0,2.0,485.0,6033.0,9581.0,10010102
10010203,414,407.0,2,2,0.0,1,1.0,1.0,7.0,435,145,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10010203
10010204,5733,55.0,736,1202,2055.0,1288,369.0,28.0,209.0,22216,3738,273,3727,5719,0.0,0.0,1.0,2.0,2.0,272.0,3725.0,5717.0,10010204
10010205,4772,166.0,941,1221,1712.0,628,100.0,4.0,32.0,16331,2886,245,2884,4769,0.0,0.0,0.0,0.0,0.0,245.0,2884.0,4769.0,10010205
10010206,10161,623.0,1486,2820,2670.0,1784,735.0,43.0,318.0,36383,6284,489,4966,7887,178.0,201.0,13.0,27.0,26.0,298.0,4738.0,7683.0,10010206
10010207,5792,10.0,1055,1269,2275.0,964,219.0,0.0,0.0,21161,3742,108,2131,3430,0.0,0.0,1.0,2.0,2.0,107.0,2130.0,3428.0,10010207
10010308,1027,5.0,93,214,230.0,273,132.0,80.0,608.0,4518,946,575,865,920,487.0,585.0,47.0,76.0,94.0,41.0,204.0,339.0,10010308
10010309,8579,109.0,1195,2706,2502.0,1572,422.0,73.0,520.0,31537,5338,252,5269,8462,1.0,2.0,1.0,3.0,2.0,250.0,5264.0,8459.0,10010309
10010310,10090,250.0,1420,2148,3587.0,2075,488.0,122.0,928.0,38113,6930,1305,6846,9862,845.0,958.0,68.0,113.0,136.0,392.0,5775.0,8881.0,10010310
10010311,1759,83.0,213,1109,249.0,76,24.0,5.0,45.0,5401,1331,185,1274,1641,1.0,1.0,0.0,0.0,0.0,184.0,1273.0,1640.0,10010311
10020412,3519,660.0,816,1039,714.0,265,13.0,12.0,99.0,9767,2232,173,2231,3518,23.0,29.0,1.0,2.0,2.0,149.0,2200.0,3493.0,10020412
10020413,9166,885.0,1854,3985,2044.0,359,25.0,14.0,130.0,26799,5438,766,5436,9164,12.0,16.0,4.0,4.0,8.0,750.0,5417.0,9144.0,10020413
