id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
3010101,2378,200,426,621,587,366,100,78,637,8330,1787,638,1756,2267,407.0,484.0,68.0,125.0,136.0,163,1147,1724,3010101
3010102,6225,213,1073,1247,2468,1016,157,51,397,22391,3923,720,3846,5998,309.0,347.0,19.0,34.0,38.0,392,3466,5651,3010102
3010104,44,1,8,10,17,4,3,1,10,163,29,18,29,44,10.0,9.0,3.0,7.0,6.0,5,13,28,3010104
3020203,998,15,56,213,319,195,128,72,552,4337,963,783,959,994,702.0,716.0,41.0,83.0,82.0,40,161,210,3020203
3020209,7258,225,1158,2378,1784,933,422,358,2901,26909,6233,2122,6133,7098,1310.0,1672.0,135.0,267.0,270.0,677,4193,5518,3020209
3020210,5752,217,827,1875,1482,762,364,225,1739,21157,4674,1748,4626,5691,1252.0,1469.0,80.0,152.0,160.0,416,3005,4279,3020210
3020307,8261,145,1049,2173,2080,1668,789,357,2785,32941,7456,3957,7365,8067,3309.0,3792.0,191.0,338.0,382.0,457,3235,4376,3020307
3030405,5430,5,138,2228,1100,1313,536,110,879,22025,4034,1343,4012,5398,868.0,939.0,35.0,62.0,70.0,440,3011,4460,3030405
3030406,3735,34,239,558,956,980,580,388,3059,17449,3943,2921,3866,3637,2557.0,2955.0,249.0,441.0,498.0,115,470,582,3030406
3030711,3343,335,131,466,824,784,522,281,2209,14552,3227,2489,3133,3003,2245.0,2516.0,170.0,294.0,340.0,74,322,418,3030711
3030715,3987,388,373,875,904,809,402,236,1857,15689,3417,2065,3299,3701,1764.0,2038.0,130.0,224.0,260.0,171,1037,1677,3030715
3030716,513,1,4,48,148,177,95,40,293,2493,515,485,508,507,465.0,473.0,18.0,29.0,36.0,2,5,6,3030716
3040508,2131,2,198,490,592,424,292,133,1038,9146,2062,1150,2051,2119,922.0,1119.0,64.0,116.0,128.0,164,816,1069,3040508
