id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
01011101,Stülerstraße,2288,451,393,654,450,249,59,32,233,6831,1412,108,1338,1987,11,15,1,3,2,96,1320,1974,1011101
01011102,Großer Tiergarten,183,108,26,20,16,7,6,–,–,355,91,7,84,174,–,–,1,2,2,6,82,172,1011102
01011103,Lützowstraße,2955,158,620,1195,599,229,87,67,546,9592,2250,241,1838,2406,17,19,38,84,76,186,1736,2313,1011103
01011104,Körnerstraße,2014,206,413,620,517,179,55,24,182,6367,1504,133,1317,1622,2,3,3,4,6,128,1311,1614,1011104
01011105,Nördlicher Landwehrkanal,1225,47,251,371,323,157,52,24,185,4236,1204,51,1165,1175,–,–,1,1,2,50,1164,1173,1011105
01011201,Wilhelmstraße,1749,58,333,216,634,485,13,10,77,6488,1414,93,1262,1621,6,9,–,–,–,87,1253,1615,1011201
01011202,Unter den Linden Nord,413,11,71,150,96,61,16,8,76,1464,428,30,283,305,2,3,2,5,4,26,275,299,1011202
01011203,Unter den Linden Süd,723,44,186,180,184,94,24,11,96,2402,666,49,489,558,6,21,2,5,4,41,462,548,1011203
01011204,Leipziger Straße,5051,343,1149,1476,1313,506,140,124,951,16642,3793,182,3613,4892,19,51,16,47,32,147,3515,4841,1011204
01011301,Charitéviertel,4590,271,1196,1696,845,425,93,64,487,14301,3556,294,3153,4078,16,23,10,21,20,268,3109,4042,1011301
01011302,Oranienburger Straße,7226,272,1363,2281,2054,881,257,118,957,24961,5802,661,5260,6627,28,33,14,40,28,619,5187,6571,1011302
01011303,Alexanderplatzviertel,6173,632,1661,1560,1741,460,89,30,221,18653,3792,280,3524,5857,3,6,6,12,12,271,3506,5842,1011303
01011304,Karl–Marx–Allee,4787,25,689,1643,1793,616,11,10,85,16735,3098,195,3096,4785,–,–,–,–,–,195,3096,4785,1011304
01011305,Heine–Viertel West,5465,208,1178,2366,1157,493,53,10,75,17148,3449,239,3368,5379,2,2,1,1,2,236,3365,5375,1011305
01011306,Heine–Viertel Ost,5215,323,1103,1406,1679,611,61,32,240,17124,3507,270,3385,4911,11,17,3,6,6,256,3362,4894,1011306
01011401,Invalidenstraße,9685,440,2370,3491,2417,667,201,99,754,30616,7269,724,7049,9412,40,60,9,18,18,675,6970,9354,1011401
01011402,Arkonaplatz,7469,300,1520,2893,2041,488,142,85,668,24143,5416,595,5312,7339,12,13,4,8,8,579,5292,7319,1011402
01022101,Huttenkiez,1917,114,662,790,247,84,18,2,19,5343,1201,98,1164,1874,–,–,–,–,–,98,1164,1874,1022101
01022102,Beusselkiez,3384,230,982,1348,616,145,45,18,147,9844,2071,222,2051,3351,2,1,2,3,4,218,2047,3345,1022102
01022103,Westhafen,92,10,38,25,15,3,1,–,–,242,61,10,54,83,1,1,2,4,4,7,49,78,1022103
01022104,Emdener Straße,10351,823,2691,3723,2160,690,189,75,607,31205,6775,649,6540,9970,5,5,4,6,8,640,6530,9957,1022104
01022105,Zwinglistraße,2598,185,722,965,489,185,40,12,97,7742,1700,168,1676,2569,1,1,–,–,–,167,1675,2568,1022105
01022106,Elberfelder Straße,6499,245,1343,2283,1674,680,212,62,464,21612,4806,410,4714,6369,4,4,2,3,4,404,4707,6361,1022106
01022201,Stephankiez,5730,306,1327,2014,1474,437,111,61,517,18266,4089,371,3970,5571,7,11,4,8,8,360,3951,5556,1022201
01022202,Heidestraße,2127,72,792,661,451,116,24,11,84,6251,1646,120,1643,2125,–,–,–,–,–,120,1643,2125,1022202
01022203,Lübecker Straße,3297,170,659,1229,942,221,64,12,91,10523,2215,236,2184,3254,–,–,1,2,2,235,2182,3252,1022203
01022204,Thomasiusstraße,3501,270,808,1340,597,312,131,43,316,10956,2541,228,2506,3464,4,4,5,10,10,219,2492,3450,1022204
01022205,Zillesiedlung,1452,178,432,421,316,85,19,1,9,4117,976,100,943,1402,10,11,–,–,–,90,932,1392,1022205
01022206,Lüneburger Straße,2186,413,513,638,445,108,43,26,188,6119,1498,134,1496,2184,–,–,–,–,–,134,1496,2184,1022206
01022207,Hansaviertel,3699,566,1011,818,832,352,70,50,377,10927,2399,184,2225,3260,33,43,3,5,6,148,2177,3221,1022207
01033101,Soldiner Straße,11815,437,2555,4954,2846,835,131,57,457,37211,7642,897,7528,11604,27,27,17,23,34,853,7478,11543,1033101
01033102,Gesundbrunnen,5686,573,1143,1912,1574,409,61,14,123,17425,3579,501,3398,5187,120,96,4,5,8,377,3297,5059,1033102
01033201,Brunnenstraße,6433,370,1436,1994,1951,557,125,–,–,20563,4205,420,4133,6241,3,2,4,9,8,413,4122,6230,1033201
01033202,Humboldthain Süd,5342,667,852,2197,1288,301,31,6,51,15856,3340,289,3160,5030,13,14,1,3,2,275,3144,5015,1033202
01033203,Humboldthain Nordwest,6961,671,1568,2334,1752,508,91,37,285,21188,4392,431,4278,6821,2,1,2,4,4,427,4273,6815,1033203
01044101,Rehberge,11105,390,3064,4714,2043,653,178,63,489,33654,6958,1038,6882,10997,110,121,10,16,20,918,6745,10867,1044101
01044102,Schillerpark,8883,206,1525,3873,2714,484,66,15,116,28663,5548,793,5305,8416,46,44,4,7,8,743,5254,8362,1044102
01044103,Westliche Müllerstraße,4548,403,1092,1665,913,361,73,41,319,13796,2900,298,2803,4319,4,4,1,1,2,293,2798,4313,1044103
01044201,Reinickendorfer Straße,10455,743,2479,3922,2461,691,99,60,470,31830,6842,732,6730,10292,1,1,6,7,12,725,6722,10279,1044201
01044202,Sparrplatz,9077,1241,2553,3216,1422,516,95,34,283,25116,5266,459,4948,7997,2,1,1,1,2,456,4946,7993,1044202
01044203,Leopoldplatz,8517,569,2371,3597,1563,350,54,13,99,24527,5165,482,4998,8192,5,5,–,–,–,477,4993,8187,1044203
