id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
10100102,1981,259.0,349,714,466,150,41,2.0,14.0,5973,1256,107,995,1509,1.0,1.0,2.0,5.0,4.0,104,989,1504,10100102
10100103,3918,267.0,1003,1081,1068,357,139,3.0,26.0,12433,2452,204,2437,3868,0.0,0.0,0.0,0.0,0.0,204,2437,3868,10100103
10100104,3832,371.0,674,1215,1136,378,57,1.0,7.0,12147,2403,173,2403,3832,0.0,0.0,0.0,0.0,0.0,173,2403,3832,10100104
10100205,11,1.0,1,3,1,1,1,3.0,25.0,52,14,5,5,7,4.0,3.0,0.0,0.0,0.0,1,1,3,10100205
10100206,6031,395.0,1012,2081,1694,809,34,6.0,50.0,19737,3950,277,3945,6025,2.0,2.0,0.0,0.0,0.0,275,3943,6023,10100206
10100207,4803,211.0,1072,1190,1617,613,99,1.0,7.0,16059,2917,239,2757,4471,0.0,0.0,0.0,0.0,0.0,239,2757,4471,10100207
10100208,6074,678.0,1852,1955,1239,328,14,8.0,84.0,17011,3539,195,3457,5941,1.0,1.0,1.0,2.0,2.0,193,3455,5938,10100208
10100209,4464,269.0,645,1210,1455,781,71,33.0,252.0,15592,3079,393,3054,4432,186.0,220.0,15.0,26.0,30.0,192,2808,4216,10100209
10100210,5818,341.0,1271,1828,1690,546,135,7.0,59.0,18726,3758,212,3743,5788,1.0,1.0,0.0,0.0,0.0,211,3742,5787,10100210
10100311,1171,137.0,154,175,310,241,99,55.0,430.0,4439,997,590,990,1163,486.0,596.0,44.0,74.0,88.0,60,320,589,10100311
10100312,8904,303.0,1647,3071,2726,1002,123,32.0,230.0,29692,5549,260,5526,8817,1.0,2.0,1.0,3.0,2.0,258,5520,8814,10100312
10100313,2552,5.0,556,819,670,324,111,67.0,516.0,9056,1818,781,1803,2535,657.0,762.0,56.0,91.0,112.0,68,951,1766,10100313
10100314,3474,25.0,516,619,1471,750,82,11.0,85.0,13125,2444,255,2442,3472,91.0,111.0,7.0,12.0,14.0,157,2319,3367,10100314
10100315,4108,71.0,668,810,1589,866,94,10.0,77.0,15164,2849,290,2778,4009,100.0,126.0,4.0,7.0,8.0,186,2645,3901,10100315
10100316,1800,8.0,661,690,321,104,15,1.0,7.0,5301,1349,182,1284,1720,1.0,1.0,1.0,1.0,2.0,180,1281,1717,10100316
10200417,3655,188.0,1256,1000,875,317,9,10.0,76.0,10915,2409,178,2396,3643,25.0,33.0,1.0,2.0,2.0,152,2361,3616,10200417
10200418,4182,150.0,635,1320,1644,378,51,4.0,32.0,14184,2509,322,2508,4181,0.0,0.0,0.0,0.0,0.0,322,2508,4181,10200418
10200419,2200,55.0,412,502,843,364,24,0.0,0.0,7721,1309,148,1309,2200,0.0,0.0,0.0,0.0,0.0,148,1309,2200,10200419
10200420,4483,93.0,726,1017,2072,524,47,4.0,44.0,15830,2654,380,2654,4483,18.0,19.0,4.0,5.0,8.0,358,2631,4457,10200420
10200421,856,17.0,108,346,286,97,1,1.0,7.0,2913,589,67,446,675,1.0,1.0,0.0,0.0,0.0,66,446,674,10200421
10200422,3423,76.0,713,930,1209,450,38,7.0,70.0,11676,2121,253,2045,3273,1.0,1.0,1.0,2.0,2.0,251,2042,3270,10200422
10200423,2523,58.0,311,611,1123,393,23,4.0,45.0,9153,1576,249,1566,2520,13.0,7.0,9.0,13.0,18.0,227,1546,2489,10200423
10200524,6028,33.0,962,1159,2398,1294,180,2.0,17.0,22593,3844,480,3844,6028,4.0,4.0,1.0,2.0,2.0,475,3838,6022,10200524
10200525,2548,0.0,369,481,1150,528,19,1.0,8.0,9543,1642,215,1642,2548,17.0,20.0,0.0,0.0,0.0,198,1623,2531,10200525
10200526,2792,0.0,193,758,1212,519,104,6.0,47.0,10774,1774,314,1774,2792,69.0,80.0,1.0,1.0,2.0,244,1692,2721,10200526
10200627,1896,104.0,464,873,382,69,3,1.0,7.0,5549,1101,226,1097,1890,68.0,64.0,8.0,11.0,16.0,150,1022,1806,10200627
10200628,3325,5.0,611,750,1380,559,18,2.0,16.0,11916,2046,233,2046,3325,0.0,0.0,0.0,0.0,0.0,233,2046,3325,10200628
10200629,3934,330.0,826,1321,1051,373,30,3.0,22.0,12216,2352,410,2242,3735,94.0,80.0,30.0,38.0,60.0,286,2124,3581,10200629
10200630,3672,16.0,542,961,1553,574,25,1.0,8.0,13223,2359,235,2359,3672,24.0,26.0,0.0,0.0,0.0,211,2333,3648,10200630
10300731,3995,586.0,244,645,1232,732,368,188.0,1465.0,15270,3488,2282,3331,3390,1921.0,2230.0,175.0,309.0,350.0,186,791,1119,10300731
10300732,3859,153.0,981,1127,1005,466,93,34.0,256.0,12660,2530,616,2528,3857,381.0,446.0,25.0,45.0,50.0,210,2037,3426,10300732
10300733,2289,216.0,210,586,664,420,122,71.0,562.0,8444,1910,948,1896,2265,755.0,856.0,61.0,112.0,122.0,132,928,1388,10300733
10300734,4412,33.0,216,687,1397,1276,541,262.0,2031.0,19771,4719,3643,4692,4378,3341.0,3887.0,197.0,361.0,394.0,105,443,643,10300734
