id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
4100101,6181,334.0,817,2373,2272,363,10,12,90,20140,3510,611,3463,6121,25,19,4.0,8.0,8.0,582,3436,6088,4100101
4100102,3816,0.0,545,1568,1326,358,2,17,128,13028,2471,280,2407,3641,13,13,1.0,1.0,2.0,266,2393,3626,4100102
4200203,695,21.0,38,141,197,124,89,85,669,3131,725,289,715,680,156,260,30.0,64.0,60.0,103,391,464,4200203
4200204,1687,53.0,583,583,342,108,8,10,76,5000,1286,132,1286,1686,65,88,6.0,10.0,12.0,61,1187,1609,4200204
4200205,1577,150.0,398,350,322,230,62,65,521,5327,1287,314,1265,1528,157,263,10.0,22.0,20.0,147,980,1351,4200205
4200206,1392,95.0,118,239,326,273,137,204,1678,6217,1637,583,1635,1390,441,745,34.0,100.0,68.0,108,790,881,4200206
4200207,1600,599.0,62,106,166,154,183,330,2598,6171,1491,788,1351,971,678,1080,68.0,138.0,136.0,42,133,157,4200207
4200308,3500,345.0,724,970,835,308,162,156,1278,11833,2939,567,2826,3223,170,343,58.0,167.0,116.0,339,2315,2937,4200308
4200309,3943,96.0,615,1320,1212,360,219,121,938,14186,3229,483,3193,3877,81,165,13.0,26.0,26.0,389,3002,3770,4200309
4200310,4304,390.0,842,1082,1017,485,246,242,1947,15236,3963,452,3805,4076,107,243,32.0,95.0,64.0,313,3467,3905,4200310
4200311,4422,392.0,781,1416,1293,387,109,44,344,14307,3090,332,3023,4344,6,12,2.0,4.0,4.0,324,3008,4334,4200311
4300412,2517,429.0,819,778,293,142,38,18,132,6643,1512,100,1425,2184,3,6,1.0,2.0,2.0,96,1417,2179,4300412
4300413,5225,293.0,1064,1832,1507,388,111,30,230,16781,3599,442,3484,4901,14,20,0.0,0.0,0.0,428,3464,4887,4300413
4300414,6167,229.0,1367,2135,1537,680,157,62,471,20329,4641,424,4548,6054,10,9,3.0,3.0,6.0,411,4536,6038,4300414
4300415,3903,265.0,849,1254,929,367,167,72,548,12826,3139,242,3001,3661,3,7,1.0,3.0,2.0,238,2991,3656,4300415
4300416,6977,542.0,1417,2235,1624,754,296,109,835,22958,5528,486,5384,6672,14,14,4.0,6.0,8.0,468,5364,6650,4300416
