id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
1100102,1163,85,341,371,248,75,33,10,96,3541,1059,56,1054,1159,6,8,3.0,4.0,6.0,47,1042,1147,1100102
1100103,2900,315,667,1006,604,186,84,38,328,8845,2124,245,1984,2630,26,44,35.0,79.0,70.0,184,1861,2534,1100103
1100104,2724,508,583,842,550,171,44,26,203,7722,1848,155,1649,2212,2,2,6.0,12.0,12.0,147,1635,2198,1100104
1100205,1493,56,318,532,332,179,46,30,230,5017,1286,83,1140,1377,2,6,3.0,6.0,6.0,78,1128,1369,1100205
1100206,1254,47,237,400,339,151,50,30,255,4387,1242,94,861,954,12,30,3.0,11.0,6.0,79,820,936,1100206
1100207,4578,144,1342,1629,986,341,77,59,451,14277,3429,200,3236,4378,34,95,13.0,38.0,26.0,153,3103,4318,1100207
1100308,4839,315,1302,1627,1007,398,124,66,501,15063,3791,378,3363,4348,67,106,16.0,43.0,32.0,295,3213,4249,1100308
1100309,7566,292,1438,2477,2085,900,274,100,754,25837,6131,718,5652,7069,32,38,17.0,41.0,34.0,669,5573,7003,1100309
1100310,6111,292,1837,1556,1839,452,95,40,309,19129,3909,308,3846,6030,7,13,6.0,13.0,12.0,295,3819,6011,1100310
1100311,4872,75,1007,1715,1383,651,36,5,40,16277,3051,204,3040,4857,6,3,3.0,6.0,6.0,195,3031,4845,1100311
1100312,6137,901,1542,1912,1422,263,80,17,149,17353,3967,288,3759,5905,17,33,6.0,14.0,12.0,265,3712,5876,1100312
1100313,6027,668,1391,2109,1459,316,69,15,122,17729,3958,310,3638,5441,38,51,2.0,2.0,4.0,270,3585,5399,1100313
1100414,2951,146,817,1084,620,222,41,21,155,9023,2247,156,2085,2753,3,3,1.0,2.0,2.0,152,2080,2748,1100414
1100415,7882,554,1881,2835,1768,628,161,55,419,24418,5736,601,5325,7296,50,84,8.0,16.0,16.0,543,5226,7230,1100415
1100416,7889,438,1944,2819,1857,625,160,46,358,24654,5725,581,5426,7431,10,12,10.0,28.0,20.0,561,5386,7401,1100416
1200517,2105,200,776,775,255,78,15,6,42,5619,1306,122,1236,1981,9,10,4.0,8.0,8.0,109,1218,1964,1200517
1200518,3820,575,1323,1177,551,156,35,3,27,9973,2272,206,2145,3588,1,0,0.0,0.0,0.0,205,2144,3587,1200518
1200519,5458,457,1807,2081,844,202,58,9,67,15115,3407,297,3298,5307,1,1,2.0,2.0,4.0,294,3296,5302,1200519
1200520,5658,512,1799,1858,1062,318,88,21,157,16207,3678,334,3532,5407,2,2,1.0,1.0,2.0,331,3529,5403,1200520
1200521,2825,320,871,958,434,193,33,16,121,7956,1819,182,1790,2778,3,2,1.0,1.0,2.0,178,1786,2773,1200521
1200522,6872,605,1587,2389,1537,547,172,35,261,21122,4924,426,4782,6677,5,5,2.0,3.0,4.0,419,4773,6668,1200522
1200623,6022,508,1653,1838,1389,443,145,46,340,18309,4159,403,4087,5931,32,54,0.0,0.0,0.0,371,4033,5899,1200623
1200624,3724,568,1037,1118,709,224,63,5,36,10366,2481,204,2319,3509,21,20,3.0,5.0,6.0,180,2294,3482,1200624
1200625,3348,230,788,1265,801,202,52,10,85,10212,2244,259,2194,3267,2,3,1.0,1.0,2.0,256,2190,3263,1200625
1200626,3472,346,968,1181,632,200,119,26,187,10254,2432,223,2300,3257,4,2,4.0,6.0,8.0,215,2291,3245,1200626
1200627,1360,95,307,459,304,146,48,1,8,4328,939,101,939,1359,10,11,2.0,7.0,4.0,89,921,1345,1200627
