id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07100102,5090,738,1210,1651,1005,319,110,57,429,14815,3504,273,3295,4626,9,8,1,1,2,263,3287,4615,7100102
07100103,3905,182,1033,1287,906,416,56,25,181,12330,2770,240,2643,3675,2,2,1,1,2,237,2640,3671,7100103
07100204,6106,307,1620,1920,1608,419,174,58,438,19316,4393,390,4177,5808,11,9,4,6,8,375,4162,5789,7100204
07100205,2547,315,436,900,621,211,44,20,142,7832,1743,188,1690,2460,3,2,2,3,4,183,1685,2453,7100205
07100206,4646,381,1291,1533,1021,329,77,14,105,13858,3190,325,3187,4642,3,3,2,3,4,320,3182,4635,7100206
07200307,6471,447,1457,2053,1528,596,257,133,973,21127,4721,453,4669,6415,8,10,2,6,4,443,4654,6403,7200307
07200308,5884,632,1506,1772,1277,466,167,64,497,17897,4067,385,4005,5787,7,7,2,2,4,376,3995,5776,7200308
07200409,5298,436,1330,1798,1047,489,155,43,311,16364,3904,342,3746,5079,14,11,–,–,–,328,3735,5065,7200409
07200410,2885,106,648,1075,786,216,40,14,105,9196,2015,180,1999,2869,10,9,1,1,2,169,1989,2857,7200410
07200411,1384,72,291,439,359,141,65,17,120,4622,1139,129,1115,1355,5,5,2,3,4,122,1107,1346,7200411
07200412,1164,294,337,211,176,106,32,8,92,3119,705,61,671,1014,8,5,–,–,–,53,666,1006,7200412
07200413,4628,317,1146,1640,1079,315,111,20,153,14239,3226,323,3188,4573,7,6,1,3,2,315,3179,4564,7200413
07200414,2102,192,505,714,517,130,33,11,82,6342,1468,146,1466,2098,5,5,–,–,–,141,1461,2093,7200414
07300515,3861,132,574,1288,1130,494,183,60,458,13690,3156,311,3120,3817,9,11,–,–,–,302,3109,3808,7300515
07300516,5018,214,1013,1628,1318,609,174,62,496,16981,3883,408,3815,4894,15,29,4,8,8,389,3778,4871,7300516
07300517,4699,146,705,1529,1225,680,273,141,1073,17154,4043,413,3952,4603,26,46,11,21,22,376,3884,4555,7300517
07300618,5020,205,929,1395,1407,743,267,74,599,17792,3924,496,3885,4967,24,37,9,19,18,463,3829,4925,7300618
07300619,6283,206,1627,1950,1664,660,130,46,344,20390,4476,520,4399,6175,13,20,4,7,8,503,4372,6154,7300619
07400720,5805,134,1181,2665,1204,452,118,51,388,18663,3834,611,3797,5769,56,51,46,57,92,509,3689,5621,7400720
07400721,2253,8,191,578,581,323,263,309,2392,10033,2321,1041,2312,2245,852,1202,69,127,138,120,983,1255,7400721
07400822,1717,122,213,708,452,157,53,12,87,5670,1084,243,1052,1597,68,72,10,14,20,165,966,1509,7400822
07400823,5652,112,747,2796,1663,289,34,11,82,18377,3406,674,3396,5641,7,8,1,2,2,666,3386,5632,7400823
07400824,3842,113,764,1526,1061,313,45,20,155,12453,2764,351,2727,3805,19,19,8,16,16,324,2692,3770,7400824
07400825,4154,262,896,1777,949,218,35,17,130,12611,2792,330,2749,4092,2,2,4,6,8,324,2741,4082,7400825
07400826,2979,213,282,1024,963,362,70,65,508,10439,2002,585,1926,2769,260,321,28,46,56,297,1558,2453,7400826
07400927,5884,281,1046,2771,1287,371,92,36,289,18530,3861,511,3763,5686,22,30,6,10,12,483,3723,5652,7400927
07400928,2283,386,919,668,260,33,13,4,40,5551,1283,302,1264,2263,32,47,–,–,–,270,1218,2231,7400928
07501029,4542,376,956,1652,1329,191,30,8,70,13765,2917,422,2910,4536,11,14,7,12,14,404,2884,4511,7501029
07501030,4792,210,1211,1912,1169,235,46,9,66,14561,3064,481,3035,4749,12,11,5,12,10,464,3013,4727,7501030
07501031,5368,87,878,2499,1525,283,77,19,136,17453,3373,757,3334,5314,180,177,9,17,18,568,3140,5116,7501031
07501032,3138,32,469,1169,975,335,90,68,544,11136,2219,753,2212,3131,372,447,58,106,116,323,1659,2643,7501032
07501133,4557,409,1649,1377,739,267,79,37,273,12876,2821,615,2808,4544,243,280,19,35,38,353,2494,4263,7501133
07501134,5293,423,815,1593,1261,675,292,234,1799,18802,4293,1752,4225,5157,1189,1530,182,330,364,381,2366,3604,7501134
07501135,1074,13,116,246,297,207,105,90,705,4541,1050,637,1046,1072,507,624,66,118,132,64,304,433,7501135
