id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
3010101,2380,257,415,601,572,362,99,74,598,8180,1728,624,1686,2201,402.0,477.0,67.0,122.0,134.0,155,1087,1665,3010101
3010102,6226,218,1075,1249,2468,1013,156,47,365,22353,3920,713,3833,5990,303.0,337.0,18.0,31.0,36.0,392,3466,5651,3010102
3010104,44,1,8,10,17,4,3,1,10,163,29,18,29,44,10.0,9.0,3.0,7.0,6.0,5,13,28,3010104
3020203,996,15,59,214,316,192,128,72,552,4319,957,781,953,991,700.0,711.0,42.0,84.0,84.0,39,157,207,3020203
3020209,7166,225,1149,2355,1760,904,420,353,2855,26523,6136,2111,6037,7006,1306.0,1660.0,136.0,271.0,272.0,669,4106,5428,3020209
3020210,5719,217,823,1874,1473,753,360,219,1695,20997,4632,1729,4583,5657,1236.0,1444.0,78.0,149.0,156.0,415,2990,4265,3020210
3020307,8109,147,1028,2130,2044,1634,772,354,2759,32330,7295,3878,7214,7928,3251.0,3714.0,174.0,304.0,348.0,453,3196,4329,3020307
3030405,5414,2,135,2226,1098,1312,534,107,855,21961,4019,1337,3996,5382,864.0,933.0,35.0,62.0,70.0,438,3002,4448,3030405
3030406,3657,34,235,556,940,965,555,372,2927,17014,3833,2854,3756,3559,2498.0,2863.0,243.0,429.0,486.0,113,464,575,3030406
3030711,3310,334,130,456,826,773,511,280,2199,14396,3186,2461,3092,2970,2223.0,2485.0,164.0,284.0,328.0,74,324,419,3030711
3030715,3879,387,332,851,894,799,387,229,1808,15305,3316,2028,3199,3593,1734.0,1992.0,129.0,222.0,258.0,165,985,1601,3030715
3030716,512,1,4,50,147,177,94,39,286,2482,511,484,504,506,464.0,469.0,18.0,29.0,36.0,2,5,6,3030716
3040508,2028,3,167,454,585,405,285,129,1009,8783,1962,1120,1951,2016,900.0,1086.0,64.0,116.0,128.0,156,749,988,3040508
3040512,5248,50,452,1670,1790,748,321,217,1747,20537,4241,1505,4142,5141,926.0,1178.0,97.0,180.0,194.0,482,2784,4021,3040512
3040513,1453,25,118,322,363,352,140,133,1104,6383,1452,730,1435,1436,583.0,751.0,55.0,101.0,110.0,92,583,743,3040513
