id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
03010101,2380,257,415,601,572,362,99,74,598,8180,1728,624,1686,2201,402,477,67,122,134,155,1087,1665,3010101
03010102,6226,218,1075,1249,2468,1013,156,47,365,22353,3920,713,3833,5990,303,337,18,31,36,392,3466,5651,3010102
03010104,44,1,8,10,17,4,3,1,10,163,29,18,29,44,10,9,3,7,6,5,13,28,3010104
03020203,996,15,59,214,316,192,128,72,552,4319,957,781,953,991,700,711,42,84,84,39,157,207,3020203
03020209,7166,225,1149,2355,1760,904,420,353,2855,26523,6136,2111,6037,7006,1306,1660,136,271,272,669,4106,5428,3020209
03020210,5719,217,823,1874,1473,753,360,219,1695,20997,4632,1729,4583,5657,1236,1444,78,149,156,415,2990,4265,3020210
03020307,8109,147,1028,2130,2044,1634,772,354,2759,32330,7295,3878,7214,7928,3251,3714,174,304,348,453,3196,4329,3020307
03030405,5414,2,135,2226,1098,1312,534,107,855,21961,4019,1337,3996,5382,864,933,35,62,70,438,3002,4448,3030405
03030406,3657,34,235,556,940,965,555,372,2927,17014,3833,2854,3756,3559,2498,2863,243,429,486,113,464,575,3030406
03030711,3310,334,130,456,826,773,511,280,2199,14396,3186,2461,3092,2970,2223,2485,164,284,328,74,324,419,3030711
03030715,3879,387,332,851,894,799,387,229,1808,15305,3316,2028,3199,3593,1734,1992,129,222,258,165,985,1601,3030715
03030716,512,1,4,50,147,177,94,39,286,2482,511,484,504,506,464,469,18,29,36,2,5,6,3030716
03040508,2028,3,167,454,585,405,285,129,1009,8783,1962,1120,1951,2016,900,1086,64,116,128,156,749,988,3040508
03040512,5248,50,452,1670,1790,748,321,217,1747,20537,4241,1505,4142,5141,926,1178,97,180,194,482,2784,4021,3040512
03040513,1453,25,118,322,363,352,140,133,1104,6383,1452,730,1435,1436,583,751,55,101,110,92,583,743,3040513
03040614,19848,463,3567,7097,5771,2320,427,203,1616,67750,14483,2347,14184,19386,452,591,67,133,134,1828,13461,18800,3040614
03040818,20038,478,2557,8149,6624,1989,189,52,395,68009,13163,1997,12983,19789,60,71,15,33,30,1922,12878,19699,3040818
03050919,2997,9,92,1652,896,260,58,30,233,10614,1887,544,1857,2966,151,173,29,47,58,364,1637,2757,3050919
03050920,4008,64,522,1765,1130,393,98,36,266,13742,2854,566,2823,3956,117,145,23,44,46,426,2634,3793,3050920
03050923,5512,194,1078,2464,1279,375,81,41,317,17536,3795,535,3680,5352,55,75,20,36,40,460,3569,5257,3050923
03050924,3451,102,651,1439,898,267,50,44,384,11332,2438,407,2313,3267,43,55,17,31,34,347,2227,3190,3050924
03050925,5123,76,789,1973,1603,544,92,46,342,17599,3670,606,3594,5030,62,85,15,25,30,529,3485,4938,3050925
03051017,2062,53,379,645,587,247,101,50,392,7327,1565,557,1478,1883,375,427,14,23,28,168,1027,1480,3051017
03051021,4085,5,606,1580,1453,377,38,26,205,14087,2487,440,2465,4068,60,66,11,19,22,369,2381,3986,3051021
03051022,2457,35,341,621,848,544,56,12,98,9126,1654,256,1649,2451,9,11,–,–,–,247,1638,2442,3051022
03061126,9344,548,2421,3525,2106,518,152,74,595,28486,6451,572,6297,9145,24,35,6,20,12,542,6241,9109,3061126
03061131,6197,391,1706,2360,1217,375,105,43,333,18589,4249,354,4195,6139,2,3,2,4,4,350,4188,6133,3061131
03061227,8696,384,1744,4024,1968,435,108,33,263,26902,5787,678,5703,8584,3,3,4,12,8,671,5688,8573,3061227
03061228,7920,190,2197,3081,2096,283,44,29,229,24119,4690,752,4630,7825,–,–,–,–,–,752,4630,7825,3061228
03061332,13375,924,3941,4743,2696,756,246,69,556,39631,9393,779,9108,12997,5,3,6,8,12,768,9096,12980,3061332
03061429,5950,14,1009,1829,2398,668,19,13,92,20657,3583,301,3531,5852,–,–,–,–,–,301,3531,5852,3061429
03061430,1657,105,125,401,714,232,46,34,272,6122,1050,296,1023,1548,135,158,25,46,50,136,818,1363,3061430
03061434,3829,26,683,1930,845,254,57,34,309,12483,2462,358,2462,3829,5,7,–,–,–,353,2455,3824,3061434
03061435,2401,158,472,855,725,167,17,7,55,7559,1425,158,1363,2314,–,–,–,–,–,158,1363,2314,3061435
03061441,994,28,150,393,134,126,100,63,468,3741,1061,328,1050,988,279,429,2,3,4,47,618,705,3061441
03071536,6237,300,1356,2287,1447,574,144,129,980,20375,4764,499,4621,6054,12,14,12,23,24,475,4584,6018,3071536
03071537,9064,380,1955,3213,2354,806,229,127,999,29748,7065,663,6810,8746,5,8,3,7,6,655,6795,8735,3071537
03071633,1851,11,580,514,421,232,88,5,44,6129,1201,59,1201,1851,–,–,–,–,–,59,1201,1851,3071633
03071638,9873,691,2488,3107,2434,902,202,49,380,30826,7161,540,7006,9701,5,4,5,11,10,530,6992,9686,3071638
03071639,7010,379,1424,2749,1499,705,182,72,555,22642,5322,523,5253,6919,62,103,1,4,2,460,5146,6855,3071639
